PSG_ID,PSG_VERIFIED,PSG_AGE,PSG_GENDER,PSG_TYPE,PSG_SEAT_TYPE,PSG_FLT_ARL_IATA,PSG_FLT_ROUTE,PSG_FLT_DATE
JF32QFGO,False,28,MALE,Couple Leisure,Business Class,VE,LHR to MEL via Brunei,June 2015
MB5IWHT6,False,19,MALE,Family Leisure,Economy Class,VE,LHR-DXB ,October 2014
NOF88OGH,False,14,FEMALE,Business,Business Class,VE,Melbourne to Bangkok via Brunei,June 2015
FUNAN8FY,False,24,MALE,Family Leisure,Economy Class,GC,Dubai to Amman,July 2023
FULJKA2F,True,16,MALE,Business,Business Class,GC,Tel Aviv to Frankfurt via Amman,March 2023
MXAXZTAP,True,14,MALE,Family Leisure,Economy Class,GC,Detroit to Amman,June 2023
VFXCNUDH,True,58,FEMALE,Business,Business Class,GC,Bangkok to Amman,May 2023
X5O8FTZ4,False,26,FEMALE,Business,Economy Class,GC,London to Jeddah via Amman,February 2023
OCKLD3G7,True,22,FEMALE,Family Leisure,Economy Class,GC,Jeddah to Amman,April 2023
NOVLLXS8,True,18,FEMALE,Solo Leisure,Economy Class,GC,Beirut to Dubai via Amman,April 2023
XB9AZEBU,True,25,FEMALE,Solo Leisure,Economy Class,GC,Tel Aviv to San Francisco via Amman / New York,July 2022
PZ6YK9SZ,False,14,MALE,Solo Leisure,Economy Class,GC,London to Bangkok via Amman,March 2023
B6O4M33E,True,23,MALE,Family Leisure,Business Class,GC,Erbil to Amman,March 2023
BT2A8LF8,True,33,MALE,Family Leisure,Economy Class,GC,Detroit to Jeddah via Amman,March 2023
GIMLUCM2,True,18,MALE,Business,Economy Class,GC,Chicago to Cairo via Amman,March 2023
M2YAKVNP,True,22,MALE,Solo Leisure,Business Class,GC,Jeddah to Chicago via Amman,March 2023
FP6ABXHW,True,17,MALE,Couple Leisure,Economy Class,GC,Dubai to Rome via Amman,May 2022
K2COU2AF,True,20,MALE,Family Leisure,Economy Class,GC,Jeddah to Detroit via Amman,December 2022
L2E9WIS3,True,20,FEMALE,Solo Leisure,Business Class,GC,Detroit to Beirut via Amman,November 2022
WMN4TAG7,True,56,MALE,Solo Leisure,Economy Class,GC,Chicago to Jeddah via Amman,December 2021
PVMHGV3H,False,18,FEMALE,Business,Economy Class,GC,Atlanta to Paris via Amman,October 2022
PWL2F3KV,True,14,MALE,Business,Business Class,GC,Rome to Bangkok via Amman,October 2022
F8GNL9RH,True,23,FEMALE,Couple Leisure,Economy Class,GC,Cairo to Kuwait via Amman,October 2022
MIEEFKAT,True,44,FEMALE,Solo Leisure,Economy Class,GC,London to Amman,September 2022
ZHT7RAUV,True,23,MALE,Solo Leisure,Economy Class,GC,Rome to Riyadh via Amman,June 2022
TFLIIWQB,False,22,MALE,Family Leisure,Economy Class,GC,Amman to Chicago,August 2022
EUNQTGK8,True,26,FEMALE,Family Leisure,Economy Class,GC,Sharm Elsheikh to Dubai via Amman,August 2022
XTC3GJ3I,True,21,MALE,Family Leisure,Economy Class,GC,Amman to Los Angeles,August 2022
SANGZJYX,True,25,FEMALE,Solo Leisure,Economy Class,GC,Jeddah to Istanbul via Amman,February 2022
YX6XL7ZX,True,63,FEMALE,Family Leisure,Economy Class,GC,Amman to Chicago,July 2022
FGZKJDRI,True,26,FEMALE,Family Leisure,Economy Class,GC,Dubai to Larnaca via Amman,August 2022
MGLCFD8V,True,16,MALE,Solo Leisure,Economy Class,GC,Detroit to Beirut via Amman,July 2022
DIECKHF3,True,18,MALE,Family Leisure,Economy Class,GC,Amman to Dammam,July 2022
FSJY4KU4,True,30,MALE,Solo Leisure,Business Class,GC,London to Kuwait via Amman,July 2022
YPD6HWDX,False,19,FEMALE,Family Leisure,Economy Class,GC,Dubai to Amman,July 2022
SWO8WZCN,False,13,MALE,Family Leisure,First Class,GC,Istanbul to Amman,July 2022
KEZ5O8SN,False,22,FEMALE,Solo Leisure,Economy Class,GC,Detroit to Amman,July 2022
Q5GGHPFI,False,24,FEMALE,Couple Leisure,Business Class,GC,Amman to Cairo,June 2022
UGKLO2CY,True,13,MALE,Solo Leisure,Economy Class,GC,Baghdad to Amman,July 2022
TVYIQSRJ,False,50,FEMALE,Solo Leisure,Economy Class,GC,Chicago to Amman,May 2022
TQDKPXJN,True,14,FEMALE,Solo Leisure,Business Class,GC,Dubai to Istanbul via Amman,May 2022
IRS9HULR,True,13,MALE,Solo Leisure,Economy Class,GC,Amman to Cairo,May 2022
HCU9AB7K,True,19,FEMALE,Family Leisure,Economy Class,GC,Chicago to Amman,April 2022
CCYM2E5F,True,47,FEMALE,Family Leisure,Economy Class,GC,Tel Aviv to Cairo via Amman,April 2022
WE37YYWJ,True,45,FEMALE,Solo Leisure,Economy Class,GC,Abu Dhabi to Frankfurt via Amman,December 2021
VGGQ9QER,False,19,FEMALE,Couple Leisure,Economy Class,GC,Amman to Doha,March 2022
BBMLW9YJ,True,19,MALE,Business,Premium Economy,GC,Amman to Dubai,March 2022
ENLTIVWE,False,46,MALE,Solo Leisure,Economy Class,GC,New York to Beirut via Amman,March 2022
KT9HAJZV,True,24,FEMALE,Solo Leisure,Economy Class,GC,Baghdad to Detoit via Amman,February 2022
ESBWSHJP,True,13,MALE,Solo Leisure,Economy Class,GC,Amman to London,February 2022
JCW95SMH,True,21,FEMALE,Solo Leisure,Economy Class,GC,Chicago to Amman via Dubai,January 2022
STSFH84A,True,18,FEMALE,Solo Leisure,Economy Class,GC,Berlin to Amman,March 2021
FIR93EXS,True,15,FEMALE,Family Leisure,Economy Class,GC,Riyadh to Amman ,January 2022
T4FEUAFD,False,17,MALE,Solo Leisure,Economy Class,GC,Detroit to Amman,January 2022
DK646J8N,True,14,MALE,Family Leisure,Economy Class,GC,London to Doha via Amman,January 2021
TVQI4HOB,True,54,FEMALE,Family Leisure,Economy Class,GC,Montreal to Cairo via Amman,January 2022
LN9CDG8Q,True,27,MALE,Business,Economy Class,GC,Chicago to Abu Dhabi via Amman,December 2021
H7CIVJ52,True,16,FEMALE,Solo Leisure,Economy Class,GC,Dubai to Chicago via Dubai,January 2022
J2J9XM2A,False,19,FEMALE,Family Leisure,Economy Class,GC,Sydney to Cairo,July 2021
FSHP335L,True,53,MALE,Solo Leisure,Economy Class,GC,Cairo to Doha via Amman,December 2021
TZGYTBRY,False,29,FEMALE,Couple Leisure,Business Class,GC,Chicago to Jordan via Cairo,November 2021
JMXYMOQL,True,27,MALE,Family Leisure,Economy Class,GC,Chicago to Dubai via Amman ,December 2021
C24JGHBE,False,25,MALE,Family Leisure,Business Class,GC,London Heathrow to Bangkok via Amman,December 2021
B4V8SESJ,False,21,FEMALE,Solo Leisure,Economy Class,GC,Amman to London,August 2021
TBIXZW7U,False,22,MALE,Solo Leisure,Economy Class,GC,Istanbul to Dubai via Amman,October 2021
JRMW8O78,True,21,FEMALE,Solo Leisure,Economy Class,GC,Istanbul to Dubai,October 2021
XEWCC7FR,False,23,MALE,Business,Business Class,GC,Detroit to dubai via Amman,October 2021
AWWJR5RV,True,26,FEMALE,Solo Leisure,Economy Class,GC,London to Erbil via Amman,August 2021
R2AXP5ID,False,50,FEMALE,Family Leisure,Economy Class,GC,Amman to Istanbul,August 2021
TBLXW4YO,True,26,FEMALE,Family Leisure,Economy Class,GC,Amman to Sharm El Sheikh,July 2021
NIYMOFJK,True,16,MALE,Solo Leisure,Economy Class,GC,Paris to Amman,June 2021
WXWLI2BJ,False,23,MALE,Solo Leisure,Economy Class,GC,Paris to Lebanon via Amman,June 2021
FF9WUWCO,False,29,FEMALE,Solo Leisure,Economy Class,GC,Istanbul to Amman,September 2020
RJ5SCNQY,True,28,FEMALE,Solo Leisure,Economy Class,GC,Jeddah to Chicago via Amman,February 2020
A642EP92,True,15,MALE,Business,Business Class,GC,Amman to Istanbul,January 2020
PHTST69Z,True,27,MALE,Couple Leisure,Economy Class,GC,Tel Aviv to Chicago via Amman,January 2020
QZXHE5LU,True,39,FEMALE,Solo Leisure,Business Class,GC,Bangkok to Kuala Lumpur,January 2020
FEJR6I44,True,26,MALE,Solo Leisure,Economy Class,GC,Amman to Dubai,January 2020
OZU8DRK7,True,18,MALE,Family Leisure,Economy Class,GC,Moscow to Amman,January 2020
ZK4393HU,True,24,MALE,Solo Leisure,Economy Class,GC,Dubai  to Montreal via Amman ,January 2020
JNJZVHSY,True,46,FEMALE,Family Leisure,Economy Class,GC,Bangkok to Kuala Lumpur,December 2019
GY622WDA,True,19,FEMALE,Family Leisure,Economy Class,GC,Kuala Lumpur to Bangkok,December 2019
WHC3GX9G,True,21,MALE,Solo Leisure,Economy Class,GC,Kuala Lumpur to Bangkok,November 2019
S5HDJDXI,True,27,MALE,Family Leisure,Economy Class,GC,Amman to London,November 2019
PUP2O9UV,True,34,MALE,Solo Leisure,Economy Class,GC,Chicago to Cairo via Amman,November 2019
ZF4H9632,True,25,FEMALE,Business,Business Class,GC,Chicago to Amman,August 2019
NM7KUN2K,True,34,MALE,Solo Leisure,Economy Class,GC,Amman to Cairo,November 2019
EPOIVSCB,True,19,MALE,Solo Leisure,Economy Class,GC,Aqaba to Larnaca via Amman,November 2019
U67GU6JA,True,16,FEMALE,Solo Leisure,Economy Class,GC,Amman to Dubai,September 2019
XKOCYRDI,True,54,MALE,Family Leisure,Economy Class,GC,Kuwait to Amman,October 2019
ZUPHA8PD,True,18,FEMALE,Solo Leisure,Business Class,GC,New York to Jeddah via Amman,July 2019
CV8VK3K7,True,44,FEMALE,Business,Business Class,GC,Chicago to Amman,August 2019
YBL2QKWE,False,51,MALE,Family Leisure,Economy Class,GC,New York JFK to Amman,August 2019
X4RF6LEM,False,15,MALE,Solo Leisure,Economy Class,GC,Amman to Kuala Lumpur via Bangkok,June 2019
SIZEE986,False,32,FEMALE,Family Leisure,Economy Class,GC,Amman to Heathrow,August 2019
RW6O53NT,True,34,FEMALE,Solo Leisure,Economy Class,GC,Copenhagen to Dubai via Amman,August 2019
TEVSEE5G,True,13,MALE,Solo Leisure,Economy Class,GC,Amman to New York JFK,August 2019
JZVF75BV,True,34,FEMALE,Business,Business Class,GC,Dubai to Copenhagen via Amman,August 2019
XDL5J3LJ,True,14,MALE,Solo Leisure,Economy Class,GC,Chicago to Tel Aviv via Amman,June 2019
L9AHBXTW,True,36,FEMALE,Family Leisure,Economy Class,GC,Riyadh to Amman,July 2019
NSTWVQIM,True,14,FEMALE,Couple Leisure,Business Class,GC,Tel Aviv to Amman,May 2019
GGIOC86X,False,26,MALE,Couple Leisure,Economy Class,GC,Cairo to Amman via Tel aviv,June 2019
RO27FSHN,True,18,MALE,Solo Leisure,Economy Class,DT,Kigali to Doha,June 2023
VB4NLDXM,True,53,FEMALE,Business,Economy Class,DT,Kigali to Lagos,May 2023
C7U67IH5,True,15,FEMALE,Business,Economy Class,DT,Doha to Kigali,March 2023
TVMC42ME,True,16,MALE,Couple Leisure,Economy Class,DT,Dubai to Nairobi ,November 2022
KW9PHVVE,True,45,FEMALE,Solo Leisure,Business Class,DT,London to Harare via Kigali,February 2023
QO4APFM9,True,49,MALE,Business,Economy Class,DT,Cape Town to London via Kigali,February 2023
ZMK825HK,False,28,FEMALE,Business,Economy Class,DT,Kigali to Johannesburg,November 2022
HJVURAD2,True,60,MALE,Business,Economy Class,DT,Kigali to Doha,December 2022
FGTSC9KL,True,33,MALE,Couple Leisure,Economy Class,DT,Johannesburg to Kigali,December 2022
IPDLGN4J,True,31,MALE,Solo Leisure,Economy Class,DT,Doha to Harare via Kigali,December 2022
RHYUAUKI,True,48,MALE,Solo Leisure,Economy Class,DT,London to Douala via Kigali,December 2022
LLEKHWOZ,False,48,FEMALE,Solo Leisure,Economy Class,DT,London to Johannesburg via Kigali,November 2022
G9A2TLMC,False,31,MALE,Family Leisure,Economy Class,DT,London to Kigali,July 2022
QAHHDODP,True,41,MALE,Business,Economy Class,DT,Lusaka to Kigali,October 2022
ZTKE96NJ,True,32,FEMALE,Family Leisure,Business Class,DT,Entebbe to Johannesburg via Kigali,September 2022
ZGL3XA7X,True,13,FEMALE,Solo Leisure,Economy Class,DT,London to Kigali via Brussels,September 2022
S4GE3APT,True,29,FEMALE,Solo Leisure,Economy Class,DT,Doha to Lusaka via Kigali,September 2022
FWOKA4EV,True,14,FEMALE,Business,Economy Class,DT,Dubai to Kigali,August 2021
OFIVKK4B,False,19,MALE,Couple Leisure,Economy Class,DT,Dubai to Libreville,December 2020
EUEVC92A,True,14,MALE,Solo Leisure,Economy Class,DT,Nairobi to Kigali via Dubai,December 2020
CUJI5C8C,True,23,FEMALE,Solo Leisure,Economy Class,DT,Johannesburg to Kilimanjaro via Kigali,December 2020
JP7SSY9U,True,61,FEMALE,Business,Economy Class,DT,Kigali to Dar es Salaam,November 2020
IWY3VOPA,False,19,FEMALE,Solo Leisure,Economy Class,DT,Kigali to Harare,March 2020
NCDI82ZV,True,17,FEMALE,Business,Business Class,DT,Guangzhou to Johannesburg via Kigali / Lusaka,March 2020
H3N8BU89,False,17,MALE,Business,Business Class,DT,Kigali to London,February 2020
MOC5OFNG,False,14,MALE,Couple Leisure,Economy Class,DT,Lusaka to Tel Aviv via Kigali,January 2020
CI7WS4ET,True,14,FEMALE,Family Leisure,Economy Class,DT,Nairobi to Kinshasa via Kigali,January 2020
WQJLLYUF,True,33,FEMALE,Family Leisure,Economy Class,DT,Johannesburg to Lagos via Kigali,December 2019
BSM7L6KA,False,27,MALE,Family Leisure,Economy Class,DT,Kigali to Nairobi,December 2019
CTBS8ER5,True,25,FEMALE,Business,Economy Class,DT,Cape Town to Tel Aviv via Kigali,December 2019
GKVYYIZ3,True,17,MALE,Solo Leisure,Economy Class,DT,Nairobi to Accra via Kigali,December 2019
MIDYQPKX,True,18,MALE,Solo Leisure,Economy Class,DT,Dubai to Douala via Kigali,September 2019
ONA4KS7F,True,20,FEMALE,Solo Leisure,Economy Class,DT,London to Kinshasa via Kigali,October 2019
Z5XUPP4V,True,24,MALE,Business,Economy Class,DT,Dubai to Nairobi via Kigali,July 2019
Q4BPEW5U,True,24,FEMALE,Solo Leisure,Economy Class,DT,Dubai to Johannesburg,July 2019
JK93DDJ8,True,39,MALE,Couple Leisure,Economy Class,DT,Johannesburg to Kigali,June 2019
RO63BH3O,True,19,MALE,Couple Leisure,Economy Class,DT,Johannesburg to Brussels via Kigali,June 2019
Z3BMX5I7,True,16,MALE,Business,Economy Class,DT,Kigali to Nairobi via Entebbe ,June 2019
NNGDCMB8,False,27,FEMALE,Solo Leisure,Economy Class,DT,Mumbai to Kigali via Entebbe,June 2019
W5WFPEYW,True,16,FEMALE,Couple Leisure,Economy Class,DT,Addis Ababa to Kigalii,May 2019
X4GPNAJF,True,52,FEMALE,Solo Leisure,Economy Class,DT,Gatwick to Dar es salaam via Kigali,April 2019
HMAD5LEC,False,49,MALE,Solo Leisure,Economy Class,DT,Entebbe to Dubai via Kigali,May 2019
W4KPQ694,True,22,FEMALE,Business,Business Class,DT,Gatwick to Kigali,August 2018
QSPF87VX,True,14,FEMALE,Couple Leisure,Economy Class,DT,Mumbai to Kigali via Dar es Salaam,March 2019
DFMDB9LK,True,33,MALE,Business,Business Class,DT,Kigali to Dubai,March 2019
JV2OVHOX,True,32,FEMALE,Solo Leisure,Economy Class,DT,"Cape Town to Dubai via Harare, Kigali, Mombosa",February 2019
XBPM4ZIS,True,30,MALE,Business,Economy Class,DT,Dubai to Libreville via Kigali,January 2019
DSC38VUP,True,27,MALE,Family Leisure,Economy Class,DT,Harare to Gatwick via Kigali,January 2019
NC2L5NLA,True,13,FEMALE,Solo Leisure,Economy Class,DT,Cape Town to Harare,December 2018
P3BHQNCI,True,22,MALE,Family Leisure,Economy Class,DT,Cape Town to Harare,December 2018
IDUMXNI5,True,25,FEMALE,Business,Business Class,DT,Dubai to Kigali via Mombasa ,October 2018
RUCNTKL3,False,52,FEMALE,Solo Leisure,Economy Class,DT,Nairobi to Johannesburg via Kigali,August 2018
AXVAT2BX,True,19,MALE,Couple Leisure,Economy Class,DT,Gatwick to Kigali,August 2018
NNGN544I,True,20,FEMALE,Business,Business Class,DT,Johannesburg to Abuja via Kigali,August 2018
HTY4XSDB,True,21,MALE,Solo Leisure,Economy Class,DT,Kigali to Lusaka,July 2018
SJW5SZME,False,62,FEMALE,Family Leisure,Economy Class,DT,Cape Town to Harare,July 2018
ITNG8A6D,True,21,MALE,Business,Economy Class,DT,Kigali to Lusaka,April 2018
OL7R8SCS,False,18,FEMALE,Solo Leisure,Economy Class,DT,Arusha to Kigali via Dar es Salaam,March 2018
LVS3MFX6,True,30,MALE,Family Leisure,Economy Class,DT,"Harare, Zimbabwe. to London, UK. via Kigali",January 2018
EI9A54N8,True,19,FEMALE,Business,Business Class,DT,Entebbe to London via Kigali,January 2018
WJ5J6YEW,True,34,MALE,Family Leisure,Economy Class,DT,Dar es Salaam via Kigali,August 2017
ER2OUVCH,True,55,MALE,Solo Leisure,Economy Class,DT,Kigali to Johannesburg via Lusaka,December 2017
OTMH6LBQ,False,26,MALE,Solo Leisure,Economy Class,DT,Douala to Dubai via Entebbe,August 2017
G6QC8QMA,False,49,FEMALE,Couple Leisure,Economy Class,DT,Kigali to Dubai,February 2017
KN3B3HHY,False,47,FEMALE,Couple Leisure,Economy Class,DT,JNB to ACC via KGL,October 2016
M6D9GYSN,False,28,MALE,Business,Economy Class,DT,KGL to EBB,August 2016
Z3WPRDWA,False,64,FEMALE,Family Leisure,Economy Class,DT,KGL to LOS,July 2016
P9S49ZSN,False,19,MALE,Business,Economy Class,DT,DXB to KGL,May 2016
BV4ACAOP,False,28,MALE,Business,Business Class,DT,DAR to KGL,July 2015
LGIECHNL,False,21,MALE,Family Leisure,Economy Class,DT,KGL to DXB,January 2016
GJIO7K4P,False,34,MALE,Solo Leisure,Economy Class,DT,Kigali to Nairobi,July 2015
X9B6OCEV,False,16,FEMALE,Couple Leisure,Economy Class,DT,Kigali to Johannesburg,October 2015
F79MM8ZC,False,14,FEMALE,Business,Economy Class,DT,LBV to JNB via KGL,August 2015
FFYC3K7D,True,19,MALE,Solo Leisure,Economy Class,XG,Sofia to Berlin,July 2023
G2O4Q3QG,True,33,FEMALE,Couple Leisure,Economy Class,XG,Shannon to London Gatwick,July 2023
ROKG3PXH,True,14,FEMALE,Couple Leisure,Economy Class,XG,Corfu to Pisa,July 2023
D556E9ZW,True,14,MALE,Couple Leisure,Economy Class,XG,Berlin to Venice,October 2022
UU2CCZJM,False,20,MALE,Business,Economy Class,XG,Lisbon to Newcastle via Dublin,July 2023
SO6VPYFC,True,22,FEMALE,Business,Economy Class,XG,Santorini to Athens,July 2023
ZRU2IC26,False,21,FEMALE,Solo Leisure,Economy Class,XG,Brussels to Belfast,May 2023
KUVRMVZZ,False,31,FEMALE,Family Leisure,Economy Class,XG,Dublin to Edinburgh,July 2023
PQ6QAXG9,False,22,MALE,Solo Leisure,Economy Class,XG,Bari to Bergamo,July 2023
XDETRNO3,True,21,FEMALE,Couple Leisure,Economy Class,XG,Porto to Rome,July 2023
XY597PQK,True,36,MALE,Couple Leisure,Economy Class,XG,Athens to Santorini,June 2023
NXLQ8VS6,True,22,MALE,Couple Leisure,Economy Class,XG,London Stansted to Lisbon,June 2023
GAGLHYK2,True,53,FEMALE,Couple Leisure,Economy Class,XG,Katowice to Dortmund,July 2023
OFQIHYKM,True,27,MALE,Solo Leisure,Economy Class,XG,Newcastle to Fuertaventura,June 2023
ZLOY6AMZ,True,49,FEMALE,Solo Leisure,Economy Class,XG,Tel Aviv to Charleroi ,June 2023
QF4877FH,True,32,FEMALE,Couple Leisure,Economy Class,XG,Vienna to Edinburgh,June 2023
TQ9V7ZHF,True,35,MALE,Couple Leisure,Economy Class,XG,Dublin to Edinburgh,June 2023
NXXZ8XM2,True,43,FEMALE,Family Leisure,Economy Class,XG,Madrid to Marakkesh,May 2023
XGEFPRUU,False,16,FEMALE,Family Leisure,Economy Class,XG,Lisbon to London ,May 2023
M6X369QF,True,36,MALE,Family Leisure,Premium Economy,XG,Edinburgh to London Stansted,June 2023
H9PWAHCL,True,22,FEMALE,Business,Economy Class,XG,Edinburgh to Stansted,June 2023
EKLA9N2M,False,13,FEMALE,Couple Leisure,Economy Class,XG,Venice to Brussels,February 2023
E4BFP3SW,True,47,FEMALE,Solo Leisure,Economy Class,XG,Alicante to Venice,May 2023
Q8XVBNAH,True,18,FEMALE,Solo Leisure,Economy Class,XG,Stansted to Belfast,May 2023
DZSI6RF5,True,17,FEMALE,Family Leisure,Economy Class,XG,Lisbon to Stansted,May 2023
X5NZB8FM,True,14,MALE,Family Leisure,Economy Class,XG,Ciampino Rome to Manchester,May 2023
JMZWRPUI,True,18,FEMALE,Couple Leisure,Economy Class,XG,Bologna to Cologne,May 2023
NYXW8S5O,True,16,FEMALE,Solo Leisure,Economy Class,XG,Venice  to Stansted,March 2023
FHF6ROW3,True,37,MALE,Solo Leisure,Economy Class,XG,London to Newquay,May 2023
Y3JEQ3YB,False,43,FEMALE,Couple Leisure,Economy Class,XG,Krakow to London Stansted,May 2023
P76FRELA,False,25,MALE,Solo Leisure,Economy Class,XG,Porto to Bergamo via Bristol,May 2023
QT8OXCOA,False,14,FEMALE,Couple Leisure,Economy Class,XG,Rome to Athens,May 2023
KYU3LWFW,True,14,MALE,Solo Leisure,Economy Class,XG,Dublin to Bristol,May 2023
RG8LHFKS,True,29,MALE,Solo Leisure,Economy Class,XG,Bristol to Dublin,May 2023
OBNTU7BV,True,25,FEMALE,Couple Leisure,Premium Economy,XG,Dublin to Murcia,May 2023
SZKEYNR4,True,25,MALE,Couple Leisure,Economy Class,XG,Alicante to Dublin,May 2023
TOHQ7URF,True,26,FEMALE,Couple Leisure,Economy Class,XG,Riga to Newcastle,May 2023
ZR2K7RD2,True,14,MALE,Couple Leisure,Economy Class,XG,Tangiers to Rome,May 2023
JURGUA9M,False,24,MALE,Couple Leisure,Economy Class,XG,Athens to Warsaw,May 2023
Y8L2BNC8,True,36,MALE,Couple Leisure,Economy Class,XG,Glasgow to Málaga,May 2023
GYV9UHVW,True,18,FEMALE,Family Leisure,Economy Class,XG,Ibiza to Barcelona,May 2023
HI9L7X2U,True,23,MALE,Couple Leisure,Economy Class,XG,Vienna to Tenerife,May 2023
BVZ7GXV8,True,31,MALE,Couple Leisure,Economy Class,XG,Marseille to Lisbon,May 2023
TUO7GF4Z,True,39,MALE,Couple Leisure,Economy Class,XG,Faro to Marseille,May 2023
DVTIQ3L7,True,24,MALE,Solo Leisure,Economy Class,XG,Dortmund to London Stansted,May 2023
KPILDV2G,True,33,FEMALE,Solo Leisure,Economy Class,XG,London Stansted to Dortmund,April 2023
EDEOR8PH,True,27,FEMALE,Solo Leisure,Economy Class,XG,Copenhagen to Dublin,April 2023
FS2Q6SHQ,True,18,FEMALE,Business,Economy Class,XG,Stansted to Athens,April 2023
EWNUPKWB,True,22,MALE,Solo Leisure,Economy Class,XG,Vienna to Banja Luka,April 2023
Y7SUHVH5,True,28,MALE,Solo Leisure,Economy Class,XG,Frankfurt to Vilnius,April 2023
K6WTCP4W,True,26,MALE,Solo Leisure,Economy Class,XG,Milan to Stansted,April 2023
SMGAWCG3,True,33,MALE,Solo Leisure,Economy Class,XG,Faro to Stansted,April 2023
HCJV4TII,True,28,MALE,Couple Leisure,Economy Class,XG,Stansted to Venice,March 2023
XB5QY7I6,True,20,MALE,Couple Leisure,Economy Class,XG,Venice to Stansted,April 2023
IUOXOTR3,True,19,FEMALE,Couple Leisure,Economy Class,XG,Madeira to Lisbon,April 2023
VOXE3UOR,True,16,FEMALE,Family Leisure,Economy Class,XG,Venice to Dublin,April 2023
AFIN4KYO,True,17,MALE,Family Leisure,Economy Class,XG,Berlin to Milan Bergamo,April 2023
QQZ4C6XL,True,27,MALE,Couple Leisure,Economy Class,XG,Oslo to Stansted,April 2023
CFN3OTOQ,True,15,FEMALE,Couple Leisure,Economy Class,XG,Venice to Naples,April 2023
